"year"	"iso"	"valor"	"nombre"	"fila"	"country"	"indicator_name"	"ultimo_anio"
"5433"	2017	"CL"	13675	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Chile"	"CSCOPUS"	
"5434"	2018	"CL"	15016	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Chile"	"CSCOPUS"	1
"5435"	2009	"CO"	4219	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Colombia"	"CSCOPUS"	
"5436"	2010	"CO"	4910	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Colombia"	"CSCOPUS"	
"5437"	2011	"CO"	5635	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Colombia"	"CSCOPUS"	
"5438"	2012	"CO"	6645	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Colombia"	"CSCOPUS"	
"5439"	2013	"CO"	7452	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Colombia"	"CSCOPUS"	
"5440"	2014	"CO"	8314	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Colombia"	"CSCOPUS"	
"5441"	2015	"CO"	9085	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Colombia"	"CSCOPUS"	
"5442"	2016	"CO"	10312	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Colombia"	"CSCOPUS"	
"5443"	2017	"CO"	11475	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Colombia"	"CSCOPUS"	
"5444"	2018	"CO"	13277	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Colombia"	"CSCOPUS"	1
"5445"	2009	"CR"	563	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Costa Rica"	"CSCOPUS"	
"5446"	2010	"CR"	597	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Costa Rica"	"CSCOPUS"	
"5447"	2011	"CR"	640	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Costa Rica"	"CSCOPUS"	
"5448"	2012	"CR"	696	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Costa Rica"	"CSCOPUS"	
"5449"	2013	"CR"	712	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Costa Rica"	"CSCOPUS"	
"5450"	2014	"CR"	894	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Costa Rica"	"CSCOPUS"	
"5451"	2015	"CR"	877	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Costa Rica"	"CSCOPUS"	
"5452"	2016	"CR"	970	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Costa Rica"	"CSCOPUS"	
"5453"	2017	"CR"	1126	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Costa Rica"	"CSCOPUS"	
"5454"	2018	"CR"	1185	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Costa Rica"	"CSCOPUS"	1
"5455"	2009	"CU"	2164	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Cuba"	"CSCOPUS"	
"5456"	2010	"CU"	2019	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Cuba"	"CSCOPUS"	
"5457"	2011	"CU"	2303	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Cuba"	"CSCOPUS"	
"5458"	2012	"CU"	2379	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Cuba"	"CSCOPUS"	
"5459"	2013	"CU"	2447	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Cuba"	"CSCOPUS"	
"5460"	2014	"CU"	2332	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Cuba"	"CSCOPUS"	
"5461"	2015	"CU"	2197	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Cuba"	"CSCOPUS"	
"5462"	2016	"CU"	2028	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Cuba"	"CSCOPUS"	
"5463"	2017	"CU"	2002	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Cuba"	"CSCOPUS"	
"5464"	2018	"CU"	2076	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Cuba"	"CSCOPUS"	1
"5465"	2009	"EC"	500	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Ecuador"	"CSCOPUS"	
"5466"	2010	"EC"	457	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Ecuador"	"CSCOPUS"	
"5467"	2011	"EC"	484	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Ecuador"	"CSCOPUS"	
"5468"	2012	"EC"	648	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Ecuador"	"CSCOPUS"	
"5469"	2013	"EC"	762	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Ecuador"	"CSCOPUS"	
"5470"	2014	"EC"	1060	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Ecuador"	"CSCOPUS"	
"5471"	2015	"EC"	1675	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Ecuador"	"CSCOPUS"	
"5472"	2016	"EC"	2453	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Ecuador"	"CSCOPUS"	
"5473"	2017	"EC"	3529	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Ecuador"	"CSCOPUS"	
"5474"	2018	"EC"	4544	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Ecuador"	"CSCOPUS"	1
"5475"	2009	"ES"	68051	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Espana"	"CSCOPUS"	
"5476"	2010	"ES"	72617	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Espana"	"CSCOPUS"	
"5477"	2011	"ES"	78853	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Espana"	"CSCOPUS"	
"5478"	2012	"ES"	84806	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Espana"	"CSCOPUS"	
"5479"	2013	"ES"	86903	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Espana"	"CSCOPUS"	
"5480"	2014	"ES"	90828	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Espana"	"CSCOPUS"	
"5481"	2015	"ES"	90019	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Espana"	"CSCOPUS"	
"5482"	2016	"ES"	92382	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Espana"	"CSCOPUS"	
"5483"	2017	"ES"	94809	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Espana"	"CSCOPUS"	
"5484"	2018	"ES"	96679	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Espana"	"CSCOPUS"	1
"5485"	2009	"GT"	153	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Guatemala"	"CSCOPUS"	
"5486"	2010	"GT"	147	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Guatemala"	"CSCOPUS"	
"5487"	2011	"GT"	145	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Guatemala"	"CSCOPUS"	
"5488"	2012	"GT"	218	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Guatemala"	"CSCOPUS"	
"5489"	2013	"GT"	232	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Guatemala"	"CSCOPUS"	
"5490"	2014	"GT"	218	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Guatemala"	"CSCOPUS"	
"5491"	2015	"GT"	281	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Guatemala"	"CSCOPUS"	
"5492"	2016	"GT"	278	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Guatemala"	"CSCOPUS"	
"5493"	2017	"GT"	326	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Guatemala"	"CSCOPUS"	
"5494"	2018	"GT"	302	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Guatemala"	"CSCOPUS"	1
"5495"	2009	"HN"	66	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Honduras"	"CSCOPUS"	
"5496"	2010	"HN"	73	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Honduras"	"CSCOPUS"	
"5497"	2011	"HN"	75	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Honduras"	"CSCOPUS"	
"5498"	2012	"HN"	86	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Honduras"	"CSCOPUS"	
"5499"	2013	"HN"	94	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Honduras"	"CSCOPUS"	
"5500"	2014	"HN"	85	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Honduras"	"CSCOPUS"	
"5501"	2015	"HN"	107	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Honduras"	"CSCOPUS"	
"5502"	2016	"HN"	104	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Honduras"	"CSCOPUS"	
"5503"	2017	"HN"	148	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Honduras"	"CSCOPUS"	
"5504"	2018	"HN"	188	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Honduras"	"CSCOPUS"	1
"5505"	2009	""	163772	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Iberoamerica"	"CSCOPUS"	
"5506"	2010	""	175154	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Iberoamerica"	"CSCOPUS"	
"5507"	2011	""	190417	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Iberoamerica"	"CSCOPUS"	
"5508"	2012	""	206524	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Iberoamerica"	"CSCOPUS"	
"5509"	2013	""	215939	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Iberoamerica"	"CSCOPUS"	
"5510"	2014	""	230086	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Iberoamerica"	"CSCOPUS"	
"5511"	2015	""	232209	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Iberoamerica"	"CSCOPUS"	
"5512"	2016	""	244605	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Iberoamerica"	"CSCOPUS"	
"5513"	2017	""	255650	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Iberoamerica"	"CSCOPUS"	
"5514"	2018	""	267843	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Iberoamerica"	"CSCOPUS"	1
"5515"	2009	"JM"	328	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Jamaica"	"CSCOPUS"	
"5516"	2010	"JM"	283	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Jamaica"	"CSCOPUS"	
"5517"	2011	"JM"	378	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Jamaica"	"CSCOPUS"	
"5518"	2012	"JM"	401	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Jamaica"	"CSCOPUS"	
"5519"	2013	"JM"	414	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Jamaica"	"CSCOPUS"	
"5520"	2014	"JM"	456	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Jamaica"	"CSCOPUS"	
"5521"	2015	"JM"	403	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Jamaica"	"CSCOPUS"	
"5522"	2016	"JM"	427	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Jamaica"	"CSCOPUS"	
"5523"	2017	"JM"	404	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Jamaica"	"CSCOPUS"	
"5524"	2018	"JM"	418	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Jamaica"	"CSCOPUS"	1
"5525"	2009	"MX"	15092	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Mexico"	"CSCOPUS"	
"5526"	2010	"MX"	16006	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Mexico"	"CSCOPUS"	
"5527"	2011	"MX"	17116	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Mexico"	"CSCOPUS"	
"5528"	2012	"MX"	18352	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Mexico"	"CSCOPUS"	
"5529"	2013	"MX"	19553	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Mexico"	"CSCOPUS"	
"5530"	2014	"MX"	21379	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Mexico"	"CSCOPUS"	
"5531"	2015	"MX"	21618	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Mexico"	"CSCOPUS"	
"5532"	2016	"MX"	23041	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Mexico"	"CSCOPUS"	
"5533"	2017	"MX"	24357	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Mexico"	"CSCOPUS"	
"5534"	2018	"MX"	25408	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Mexico"	"CSCOPUS"	1
"5535"	2009	"NI"	98	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Nicaragua"	"CSCOPUS"	
"5536"	2010	"NI"	94	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Nicaragua"	"CSCOPUS"	
"5537"	2011	"NI"	108	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Nicaragua"	"CSCOPUS"	
"5538"	2012	"NI"	118	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Nicaragua"	"CSCOPUS"	
"5539"	2013	"NI"	97	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Nicaragua"	"CSCOPUS"	
"5540"	2014	"NI"	104	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Nicaragua"	"CSCOPUS"	
"5541"	2015	"NI"	120	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Nicaragua"	"CSCOPUS"	
"5542"	2016	"NI"	135	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Nicaragua"	"CSCOPUS"	
"5543"	2017	"NI"	146	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Nicaragua"	"CSCOPUS"	
"5544"	2018	"NI"	148	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Nicaragua"	"CSCOPUS"	1
"5545"	2009	"PA"	339	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Panama"	"CSCOPUS"	
"5546"	2010	"PA"	374	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Panama"	"CSCOPUS"	
"5547"	2011	"PA"	395	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Panama"	"CSCOPUS"	
"5548"	2012	"PA"	492	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Panama"	"CSCOPUS"	
"5549"	2013	"PA"	502	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Panama"	"CSCOPUS"	
"5550"	2014	"PA"	509	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Panama"	"CSCOPUS"	
"5551"	2015	"PA"	533	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Panama"	"CSCOPUS"	
"5552"	2016	"PA"	555	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Panama"	"CSCOPUS"	
"5553"	2017	"PA"	614	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Panama"	"CSCOPUS"	
"5554"	2018	"PA"	656	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Panama"	"CSCOPUS"	1
"5555"	2009	"PE"	971	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Peru"	"CSCOPUS"	
"5556"	2010	"PE"	1090	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Peru"	"CSCOPUS"	
"5557"	2011	"PE"	1283	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Peru"	"CSCOPUS"	
"5558"	2012	"PE"	1376	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Peru"	"CSCOPUS"	
"5559"	2013	"PE"	1535	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Peru"	"CSCOPUS"	
"5560"	2014	"PE"	1773	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Peru"	"CSCOPUS"	
"5561"	2015	"PE"	2103	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Peru"	"CSCOPUS"	
"5562"	2016	"PE"	2473	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Peru"	"CSCOPUS"	
"5563"	2017	"PE"	2904	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Peru"	"CSCOPUS"	
"5564"	2018	"PE"	3515	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Peru"	"CSCOPUS"	1
"5565"	2009	"PT"	14064	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Portugal"	"CSCOPUS"	
"5566"	2010	"PT"	15791	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Portugal"	"CSCOPUS"	
"5567"	2011	"PT"	18311	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Portugal"	"CSCOPUS"	
"5568"	2012	"PT"	20375	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Portugal"	"CSCOPUS"	
"5569"	2013	"PT"	22424	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Portugal"	"CSCOPUS"	
"5570"	2014	"PT"	23466	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Portugal"	"CSCOPUS"	
"5571"	2015	"PT"	24449	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Portugal"	"CSCOPUS"	
"5572"	2016	"PT"	25064	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Portugal"	"CSCOPUS"	
"5573"	2017	"PT"	25662	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Portugal"	"CSCOPUS"	
"5574"	2018	"PT"	26763	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Portugal"	"CSCOPUS"	1
"5575"	2009	"PY"	89	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Paraguay"	"CSCOPUS"	
"5576"	2010	"PY"	99	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Paraguay"	"CSCOPUS"	
"5577"	2011	"PY"	122	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Paraguay"	"CSCOPUS"	
"5578"	2012	"PY"	145	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Paraguay"	"CSCOPUS"	
"5579"	2013	"PY"	157	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Paraguay"	"CSCOPUS"	
"5580"	2014	"PY"	169	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Paraguay"	"CSCOPUS"	
"5581"	2015	"PY"	228	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Paraguay"	"CSCOPUS"	
"5582"	2016	"PY"	252	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Paraguay"	"CSCOPUS"	
"5583"	2017	"PY"	321	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Paraguay"	"CSCOPUS"	
"5584"	2018	"PY"	263	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Paraguay"	"CSCOPUS"	1
"5585"	2009	"SV"	75	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"El Salvador"	"CSCOPUS"	
"5586"	2010	"SV"	112	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"El Salvador"	"CSCOPUS"	
"5587"	2011	"SV"	108	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"El Salvador"	"CSCOPUS"	
"5588"	2012	"SV"	112	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"El Salvador"	"CSCOPUS"	
"5589"	2013	"SV"	97	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"El Salvador"	"CSCOPUS"	
"5590"	2014	"SV"	129	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"El Salvador"	"CSCOPUS"	
"5591"	2015	"SV"	150	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"El Salvador"	"CSCOPUS"	
"5592"	2016	"SV"	162	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"El Salvador"	"CSCOPUS"	
"5593"	2017	"SV"	122	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"El Salvador"	"CSCOPUS"	
"5594"	2018	"SV"	143	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"El Salvador"	"CSCOPUS"	1
"5595"	2009	"TT"	378	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Trinidad y Tobago"	"CSCOPUS"	
"5596"	2010	"TT"	388	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Trinidad y Tobago"	"CSCOPUS"	
"5597"	2011	"TT"	448	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Trinidad y Tobago"	"CSCOPUS"	
"5598"	2012	"TT"	402	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Trinidad y Tobago"	"CSCOPUS"	
"5599"	2013	"TT"	356	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Trinidad y Tobago"	"CSCOPUS"	
"5600"	2014	"TT"	498	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Trinidad y Tobago"	"CSCOPUS"	
"5601"	2015	"TT"	358	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Trinidad y Tobago"	"CSCOPUS"	
"5602"	2016	"TT"	421	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Trinidad y Tobago"	"CSCOPUS"	
"5603"	2017	"TT"	443	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Trinidad y Tobago"	"CSCOPUS"	
"5604"	2018	"TT"	443	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Trinidad y Tobago"	"CSCOPUS"	1
"5605"	2009	"UY"	888	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Uruguay"	"CSCOPUS"	
"5606"	2010	"UY"	927	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Uruguay"	"CSCOPUS"	
"5607"	2011	"UY"	1088	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Uruguay"	"CSCOPUS"	
"5608"	2012	"UY"	1106	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Uruguay"	"CSCOPUS"	
"5609"	2013	"UY"	1170	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Uruguay"	"CSCOPUS"	
"5610"	2014	"UY"	1469	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Uruguay"	"CSCOPUS"	
"5611"	2015	"UY"	1377	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Uruguay"	"CSCOPUS"	
"5612"	2016	"UY"	1592	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Uruguay"	"CSCOPUS"	
"5613"	2017	"UY"	1587	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Uruguay"	"CSCOPUS"	
"5614"	2018	"UY"	1752	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Uruguay"	"CSCOPUS"	1
"5615"	2009	"VE"	2400	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Venezuela"	"CSCOPUS"	
"5616"	2010	"VE"	2219	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Venezuela"	"CSCOPUS"	
"5617"	2011	"VE"	1975	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Venezuela"	"CSCOPUS"	
"5618"	2012	"VE"	2070	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Venezuela"	"CSCOPUS"	
"5619"	2013	"VE"	1972	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Venezuela"	"CSCOPUS"	
"5620"	2014	"VE"	2030	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Venezuela"	"CSCOPUS"	
"5621"	2015	"VE"	1783	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Venezuela"	"CSCOPUS"	
"5622"	2016	"VE"	1629	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Venezuela"	"CSCOPUS"	
"5623"	2017	"VE"	1694	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Venezuela"	"CSCOPUS"	
"5624"	2018	"VE"	1537	"Publicaciones en SCOPUS"	"Publicaciones en SCOPUS"	"Venezuela"	"CSCOPUS"	1
"5625"	2009	""	15.3501	"Publicaciones en SCOPUS por habitante"	"Publicaciones SCOPUS cada 100000 habitantes"	"America Latina y el Caribe"	"SCOPUSxH"	
"5626"	2010	""	16.1731	"Publicaciones en SCOPUS por habitante"	"Publicaciones SCOPUS cada 100000 habitantes"	"America Latina y el Caribe"	"SCOPUSxH"	
"5627"	2011	""	17.3028	"Publicaciones en SCOPUS por habitante"	"Publicaciones SCOPUS cada 100000 habitantes"	"America Latina y el Caribe"	"SCOPUSxH"	
"5628"	2012	""	18.6391	"Publicaciones en SCOPUS por habitante"	"Publicaciones SCOPUS cada 100000 habitantes"	"America Latina y el Caribe"	"SCOPUSxH"	
"5629"	2013	""	19.4088	"Publicaciones en SCOPUS por habitante"	"Publicaciones SCOPUS cada 100000 habitantes"	"America Latina y el Caribe"	"SCOPUSxH"	
"5630"	2014	""	20.9121	"Publicaciones en SCOPUS por habitante"	"Publicaciones SCOPUS cada 100000 habitantes"	"America Latina y el Caribe"	"SCOPUSxH"	
"5631"	2015	""	21.1925	"Publicaciones en SCOPUS por habitante"	"Publicaciones SCOPUS cada 100000 habitantes"	"America Latina y el Caribe"	"SCOPUSxH"	
"5632"	2016	""	22.5765	"Publicaciones en SCOPUS por habitante"	"Publicaciones SCOPUS cada 100000 habitantes"	"America Latina y el Caribe"	"SCOPUSxH"	
"5633"	2017	""	23.7619	"Publicaciones en SCOPUS por habitante"	"Publicaciones SCOPUS cada 100000 habitantes"	"America Latina y el Caribe"	"SCOPUSxH"	
"5634"	2018	""	25.1956	"Publicaciones en SCOPUS por habitante"	"Publicaciones SCOPUS cada 100000 habitantes"	"America Latina y el Caribe"	"SCOPUSxH"	1
"5635"	2009	"AR"	25.7052	"Publicaciones en SCOPUS por habitante"	"Publicaciones SCOPUS cada 100000 habitantes"	"Argentina"	"SCOPUSxH"	
"5636"	2010	"AR"	27.2078	"Publicaciones en SCOPUS por habitante"	"Publicaciones SCOPUS cada 100000 habitantes"	"Argentina"	"SCOPUSxH"	
"5637"	2011	"AR"	29.2234	"Publicaciones en SCOPUS por habitante"	"Publicaciones SCOPUS cada 100000 habitantes"	"Argentina"	"SCOPUSxH"	
"5638"	2012	"AR"	29.7916	"Publicaciones en SCOPUS por habitante"	"Publicaciones SCOPUS cada 100000 habitantes"	"Argentina"	"SCOPUSxH"	
